name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Neisseria gonorrhoeae	485	species	4967431	3	0	0.0
Neisseria lactamica	486	species	2220606	3	0	0.0
Neisseria meningitidis	487	species	8508873	5	0	0.0
Neisseria elongata	495	species	2256647	1	0	0.0
Bordetella bronchiseptica	518	species	6491145	3	0	0.0
Bordetella parapertussis	519	species	4815611	3	0	0.0
Bordetella pertussis	520	species	48698463	6	0	0.0
Bordetella avium	521	species	3732255	2	0	0.0
Beijerinckia	532	genus	0	2	0	0.0
Beijerinckia indica	533	species	4418616	1	0	0.0
Chromobacterium violaceum	536	species	4751080	1	0	0.0
Zymomonas mobilis	542	species	2426073	2	0	0.0
Citrobacter koseri	545	species	4735357	1	1	0.0
Escherichia coli	562	species	12319210	82	5	9.17703e-07
Escherichia fergusonii	564	species	4643861	73	0	0
Providencia stuartii	588	species	6521015	2	2	0.0
Shigella boydii	621	species	4698475	71	0	6.63894e-14
Shigella dysenteriae	622	species	4560911	31	0	0.0
Shigella flexneri	623	species	4763519	73	0	0
Shigella sonnei	624	species	6798914	74	0	0
Xenorhabdus nematophila	628	species	4586662	1	0	0.0
Aggregatibacter actinomycetemcomitans	714	species	4378647	31	1	0.0
Haemophilus parainfluenzae	729	species	2086875	29	0	0.0
Histophilus somni	731	species	2138367	1	0	0.0
Aggregatibacter aphrophilus	732	species	3520359	30	0	0.0
Anaplasma	768	genus	0	2	0	0.0
Anaplasma centrale	769	species	1206806	3	0	0.0
Anaplasma marginale	770	species	1200061	1	0	0.0
Coxiella burnetii	777	species	2076694	1	1	0.0
Rickettsia	780	genus	0	3	0	0.0
Rickettsia conorii	781	species	1268755	11	0	0.0
Rickettsia prowazekii	782	species	1111249	11	0	0.0
Rickettsia rickettsii	783	species	1265141	5	0	0.0
Orientia tsutsugamushi	784	species	2068019	1	0	0.0
Rickettsia typhi	785	species	1112275	11	0	0.0
Rickettsia akari	786	species	1231060	4	0	0.0
Rickettsia australis	787	species	1323280	8	0	0.0
Rickettsia canadensis	788	species	1155000	34	19	0.0
Bacteroides	816	genus	0	1	0	0.0
Bacteroides fragilis	817	species	7824806	361	0	0.0
Bacteroides thetaiotaomicron	818	species	6390542	613	16	0.0
Bacteroides vulgatus	821	species	5163189	451	4	0.0
Parabacteroides distasonis	823	species	4811379	960	131	0.0
Campylobacter gracilis	824	species	2281652	1	0	0.0
Campylobacter ureolyticus	827	species	1641887	2	1	0.0
Fibrobacter succinogenes	833	species	7685639	1	1	0.0
Porphyromonas gingivalis	837	species	2343668	29	7	0.0
Fusobacterium nucleatum	851	species	2948417	2	0	0.0
Syntrophomonas wolfei	863	species	2936195	1	0	0.0
Desulfovibrio	872	genus	0	3	0	0.0
Desulfovibrio desulfuricans	876	species	3366008	2	0	0.0
Desulfovibrio salexigens	880	species	4289847	1	1	0.0
Desulfovibrio vulgaris	881	species	3802302	11	5	0.0
Desulfobulbus propionicus	894	species	3851869	34	0	0.0
Desulfococcus multivorans	897	species	4455399	4	2	0.0
Desulfomicrobium baculatum	899	species	3942657	2	1	0.0
Nitrobacter winogradskyi	913	species	3402093	1	0	0.0
Acidithiobacillus ferrooxidans	920	species	2933717	1	0	0.0
Starkeya novella	921	species	4765023	3	0	0.0
Halothiobacillus neapolitanus	927	species	2582886	5	2	0.0
Anaplasma phagocytophilum	948	species	1493914	3	0	0.0
Neorickettsia risticii	950	species	879977	11	0	0.0
Neorickettsia sennetsu	951	species	859006	11	0	0.0
Bdellovibrio bacteriovorus	959	species	3652240	1	0	0.0
Herbaspirillum seropedicae	964	species	8221139	10	0	0.0
Selenomonas ruminantium	971	species	3631933	3	0	0.0
Pedobacter heparinus	984	species	5167383	42	0	0.0
Cytophaga hutchinsonii	985	species	4433218	1	0	0.0
Flavobacterium johnsoniae	986	species	5603295	11476	11	0.0
Solitalea canadensis	995	species	5202069	806	741	0.0
Flavobacterium columnare	996	species	6492116	11470	7	0.0
Saprospira grandis	1008	species	4400185	9	7	0.0
Weeksella virosa	1014	species	2272954	1	1	0.0
Allochromatium vinosum	1049	species	3669074	1	0	0.0
Halorhodospira halophila	1053	species	2678452	43	2	0.0
Rhodobacter capsulatus	1061	species	3871920	1	0	0.0
Rhodobacter sphaeroides	1063	species	5768316	4	3	0.0
Rhodomicrobium vannielii	1069	species	4014469	2	0	0.0
Rhodopseudomonas palustris	1076	species	5408501	54	19	0.0
Pararhodospirillum photometricum	1084	species	3876289	4	0	0.0
Rhodospirillum rubrum	1085	species	4379691	35	2	0.0
Chlorobium	1091	genus	0	5	0	0.0
Chlorobium limicola	1092	species	2763181	39	0	0.0
Chlorobium phaeovibrioides	1094	species	1966858	36	0	0.0
Chlorobium phaeobacteroides	1096	species	2935152	66	2	0.0
Chlorobaculum tepidum	1097	species	2154946	62	0	0.0
Pelodictyon luteolum	1100	species	2364842	40	0	0.0
Prosthecochloris aestuarii	1102	species	2579695	43	0	0.0
Porphyrobacter neustonensis	1112	species	3090363	1	0	0.0
Microcystis aeruginosa	1126	species	4810004	2	0	0.0
Trichormus azollae	1164	species	5486145	1	0	0.0
Anabaena cylindrica	1165	species	7063285	1	0	0.0
Trichodesmium erythraeum	1206	species	7750108	2	0	0.0
Nitrosococcus oceani	1229	species	3522111	1	0	0.0
Nitrosospira multiformis	1231	species	3234309	1	1	0.0
Leuconostoc gelidum	1244	species	1966103	1	0	0.0
Leuconostoc mesenteroides	1245	species	1966146	2	0	0.0
Leuconostoc lactis	1246	species	1788069	2	0	0.0
Leuconostoc carnosum	1252	species	1773468	2	0	0.0
Finegoldia magna	1260	species	1986740	16	16	0.0
Staphylococcus epidermidis	1282	species	3296362	3	3	0.0
Staphylococcus hyicus	1284	species	2472129	59	0	0.0
Streptococcus	1301	genus	0	1	0	0.0
Streptococcus gordonii	1302	species	3335036	1	0	0.0
Streptococcus salivarius	1304	species	3636237	1	0	0.0
Streptococcus thermophilus	1308	species	3463400	1	0	0.0
Streptococcus mutans	1309	species	2017559	7	6	0.0
Streptococcus anginosus	1328	species	2557124	1	0	0.0
Streptococcus intermedius	1338	species	1963517	1	0	0.0
Enterococcus faecalis	1351	species	3401628	2	0	0.0
Enterococcus faecium	1352	species	5898717	1	0	0.0
Enterococcus gallinarum	1353	species	3821349	2	0	0.0
Enterococcus hirae	1354	species	2908247	2	0	0.0
Lactococcus lactis	1358	species	2704731	6	5	0.0
Lactococcus piscium	1364	species	2503066	4	0	0.0
Aerococcus urinae	1376	species	2027618	3	0	0.0
Aerococcus viridans	1377	species	2199877	1	0	0.0
Brevibacillus brevis	1393	species	6296436	1	0	0.0
Bacillus cereus	1396	species	9676532	1	1	0.0
Bacillus licheniformis	1402	species	8559910	1	0	0.0
Paenibacillus polymyxa	1406	species	6883167	3	2	0.0
Geobacillus stearothermophilus	1422	species	3676494	1	0	0.0
Amphibacillus xylanus	1449	species	2569486	35	0	0.0
Geobacillus kaustophilus	1462	species	3592666	1	0	0.0
Paenibacillus larvae	1464	species	4056006	3	0	0.0
Sporosarcina psychrophila	1476	species	4674191	1	0	0.0
Clostridium botulinum	1491	species	4637504	1015	1	0.0
Clostridioides difficile	1496	species	6297836	459	421	0.0
Clostridium formicaceticum	1497	species	4586755	15	0	0.0
Clostridium pasteurianum	1501	species	7159922	2	0	0.0
Clostridium perfringens	1502	species	6907798	10	8	0.0
Clostridium sporogenes	1509	species	8284974	1011	0	0.0
[Clostridium] stercorarium	1510	species	4042789	11	0	0.0
Acetoanaerobium sticklandii	1511	species	2715461	26	0	0.0
Clostridium tetani	1513	species	2869591	1011	2	0.0
Ruminiclostridium thermocellum	1515	species	3634338	10	0	0.0
Thermoanaerobacterium thermosaccharolyticum	1517	species	2840014	1	0	0.0
Clostridium tyrobutyricum	1519	species	3134437	1010	0	0.0
Clostridium beijerinckii	1520	species	6161692	2	0	0.0
[Clostridium] cellulolyticum	1521	species	4068724	11	0	0.0
Clostridium kluyveri	1534	species	3989551	1009	0	0.0
Clostridium ljungdahlii	1538	species	4630065	157	0	0.0
Gottschalkia acidurici	1556	species	3108248	5	3	0.0
Clostridium baratii	1561	species	3338630	3	0	0.0
Desulfotomaculum	1562	genus	0	1	0	0.0
Desulfotomaculum ruminis	1564	species	3969014	1	0	0.0
Desulfotomaculum nigrificans	1565	species	2892255	2	1	0.0
Halobacillus halophilus	1570	species	4170008	4	0	0.0
Leifsonia xyli	1575	species	2955779	5	0	0.0
Lactobacillus acidophilus	1579	species	2018718	1	0	0.0
Lactobacillus casei	1582	species	3039836	1	0	0.0
Lactobacillus delbrueckii	1584	species	1920382	1	0	0.0
Lactobacillus helveticus	1587	species	3148198	1	0	0.0
Lactobacillus paracasei	1597	species	4200086	1	0	0.0
Lactobacillus acetotolerans	1600	species	1704859	1	0	0.0
Lactobacillus amylovorus	1604	species	1977087	1	0	0.0
Lactobacillus ruminis	1623	species	2066652	1	0	0.0
Lactobacillus salivarius	1624	species	2663133	2	0	0.0
Trueperella pyogenes	1661	species	3453353	2	0	0.0
Bifidobacterium adolescentis	1680	species	3233293	13	1	0.0
Bifidobacterium bifidum	1681	species	2209322	10	2	0.0
Bifidobacterium angulatum	1683	species	2043306	4	0	0.0
Bifidobacterium asteroides	1684	species	2167304	11	1	0.0
Bifidobacterium breve	1685	species	2328021	2	0	0.0
Bifidobacterium catenulatum	1686	species	2079525	6	0	0.0
Bifidobacterium coryneforme	1687	species	1755151	2	0	0.0
Bifidobacterium dentium	1689	species	2636018	9	0	0.0
Bifidobacterium indicum	1691	species	1734546	2	0	0.0
Bifidobacterium pseudolongum	1694	species	2032698	7	0	0.0
Cellulomonas flavigena	1711	species	4123179	2	0	0.0
Peptoclostridium acidaminophilum	1731	species	3055036	2	1	0.0
Eubacterium limosum	1736	species	4233519	18152	17603	0.0
Propionibacterium freudenreichii	1744	species	2646865	6	0	0.0
Pseudopropionibacterium propionicum	1750	species	3449360	1	0	0.0
Mycobacterium bovis	1765	species	6302864	35	0	0.0
Mycobacterium leprae	1769	species	3268137	8	1	0.0
Mycobacterium chelonae	1774	species	5029817	2	0	0.0
Rhodococcus fascians	1828	species	5502110	1	0	0.0
Rhodococcus erythropolis	1833	species	6734667	1	0	0.0
Frankia alni	1859	species	7497934	1	0	0.0
Geodermatophilus obscurus	1861	species	5322497	1	0	0.0
Streptosporangium roseum	2001	species	10369518	2	0	0.0
Thermobispora bispora	2006	species	4189976	1	0	0.0
Tropheryma whipplei	2039	species	926620	5	0	0.0
Aeromicrobium erythreum	2041	species	3629239	1	0	0.0
Pimelobacter simplex	2045	species	5637360	1	0	0.0
Gordonia bronchialis	2054	species	5290012	4	0	0.0
Gordonia terrae	2055	species	5701501	4	0	0.0
Tsukamurella paurometabola	2061	species	4479724	4	0	0.0
Mycoplasma hyopneumoniae	2099	species	909234	2	0	0.0
Mycoplasma mycoides	2102	species	2100167	5	1	0.0
Mycoplasma pulmonis	2107	species	963879	3	3	0.0
Mycoplasma flocculare	2128	species	778866	2	0	0.0
Acholeplasma laidlawii	2148	species	1496992	1	0	0.0
Desulfobacterium autotrophicum	2296	species	5657782	3	0	0.0
Haliscomenobacter hydrossis	2350	species	8771651	12	2	0.0
Desulfomonile	2357	genus	0	1	0	0.0
Desulfomonile tiedjei	2358	species	6527027	16	0	0.0
Xylella fastidiosa	2371	species	2609554	1	0	0.0
Teredinibacter turnerae	2426	species	5193164	26	2	0.0
Marinobacter	2742	genus	0	1	0	0.0
Halomonas elongata	2746	species	4061296	1	0	0.0
Homo sapiens	9606	species	3238442024	15	15	0.0
Azoarcus	12960	genus	0	1	0	0.0
Sphingomonas	13687	genus	0	1	0	0.0
Bifidobacterium animalis	28025	species	2054141	39	26	3.79445e-06
Bifidobacterium pseudocatenulatum	28026	species	2313752	6	0	0.0
Acidothermus cellulolyticus	28049	species	2443540	1	0	0.0
Rubrivivax gelatinosus	28068	species	5043253	28	26	0.0
Neisseria weaveri	28091	species	2188497	3	0	0.0
Sinorhizobium	28105	genus	0	2	0	0.0
Alteromonas macleodii	28108	species	5557691	2	0	0.0
Tannerella forsythia	28112	species	3383154	995	0	0.0
Bacteroides ovatus	28116	species	6473892	618	6	0.0
Odoribacter splanchnicus	28118	species	4392288	19	14	0.0
Porphyromonas asaccharolytica	28123	species	2186370	9	1	0.0
Prevotella denticola	28129	species	2937589	16	11	0.0
Prevotella intermedia	28131	species	2718355	1	0	0.0
Prevotella melaninogenica	28132	species	3168282	6	2	0.0
Acetohalobium arabaticum	28187	species	2469596	2	0	0.0
Desulfobacula toluolica	28223	species	5197905	3	0	0.0
Ornithobacterium rhinotracheale	28251	species	2398521	422	159	0.0
Thermodesulfovibrio yellowstonii	28262	species	2003803	3	1	0.0
[Clostridium] propionicum	28446	species	3120417	3	0	0.0
Clavibacter michiganensis	28447	species	3302478	5	0	0.0
Komagataeibacter xylinus	28448	species	3905082	9	0	0.0
Thermoanaerobacterium xylanolyticum	29329	species	2534358	1	0	0.0
[Clostridium] cellulosi	29343	species	2229578	3	2	0.0
Cellulosilyticum lentocellum	29360	species	4714237	50	10	0.0
Staphylococcus capitis	29388	species	2503265	1	0	0.0
Moraxella ovis	29433	species	2306095	2	0	0.0
Xanthomonas albilineans	29447	species	3852299	2	0	0.0
Veillonella parvula	29466	species	2132142	3	0	0.0
Turneriella parva	29510	species	4409302	1	0	0.0
Lawsonia intracellularis	29546	species	1719103	1	0	0.0
Taylorella equigenitalis	29575	species	1713991	13	0	0.0
Caldicellulosiruptor bescii	31899	species	2931662	59	0	0.0
Halothermothrix orenii	31909	species	2578146	3	2	0.0
Aminobacter	31988	genus	0	2	0	0.0
Methylobacterium radiotolerans	31998	species	6899110	13	13	0.0
Achromobacter denitrificans	32002	species	6226215	3	0	0.0
Helicobacter hepaticus	32025	species	1799146	15	0	0.0
synthetic construct	32630	species	26537524	2788	214	1.3609e-05
Desulfurella acetivorans	33002	species	1819992	1	0	0.0
Cutibacterium avidum	33010	species	2627993	6	0	0.0
Anaerococcus prevotii	33034	species	1998633	8	0	0.0
Sphingopyxis macrogoltabida	33050	species	16800329	1	0	0.0
Sphingopyxis terrae	33052	species	3983415	1	0	0.0
Candidatus Kinetoplastibacterium crithidii	33056	species	821871	1	0	0.0
Acidithiobacillus caldus	33059	species	3112322	1	0	0.0
Gloeobacter violaceus	33072	species	4659019	1	0	0.0
Coriobacterium glomerans	33871	species	2115681	2	0	0.0
Bifidobacterium thermophilum	33905	species	2291643	3	0	0.0
Geobacillus thermodenitrificans	33940	species	3608012	2	0	0.0
Geobacillus thermoleovorans	33941	species	5320134	1	0	0.0
Kyrpidia tusciae	33943	species	3384766	2	1	0.0
Acetobacterium woodii	33952	species	4044777	617	78	0.0
Leuconostoc citreum	33964	species	1896614	2	0	0.0
Melissococcus plutonius	33970	species	2059558	1	0	0.0
Rickettsia bellii	33990	species	1525528	8	0	0.0
Rickettsia montanensis	33991	species	1279798	11	0	0.0
Rickettsia rhipicephali	33992	species	1377049	11	0	0.0
Neorickettsia helminthoeca	33994	species	884232	11	0	0.0
Gluconacetobacter diazotrophicus	33996	species	7914538	3	1	0.0
Paracoccus aminophilus	34003	species	4873118	1	0	0.0
Rhodospirillum centenum	34018	species	4355543	14	0	0.0
Candidatus Liberibacter	34019	genus	0	1	0	0.0
Candidatus Liberibacter africanus	34020	species	1192232	36	0	0.0
Candidatus Liberibacter asiaticus	34021	species	1229983	36	0	0.0
Leptothrix cholodnii	34029	species	4909403	4	3	0.0
Variovorax paradoxus	34073	species	6817856	1	0	0.0
Pelodictyon phaeoclathratiforme	34090	species	3018238	39	0	0.0
Blattabacterium	34098	genus	0	1	0	0.0
Acholeplasma oculi	35623	species	1587120	1	0	0.0
Rickettsia africae	35788	species	1290917	11	0	0.0
Rickettsia japonica	35790	species	1283087	8	0	0.0
Rickettsia massiliae	35791	species	1376184	11	0	0.0
Rickettsia parkeri	35792	species	1300386	11	0	0.0
Rickettsia slovaca	35794	species	1275404	11	0	0.0
Nitrosospira briensis	35799	species	3210113	2	1	0.0
Rhodovulum sulfidophilum	35806	species	6638597	3	1	0.0
Bordetella holmesii	35814	species	3697767	5	0	0.0
Clostridium saccharoperbutylacetonicum	36745	species	6666445	2	0	0.0
Pseudomonas cichorii	36746	species	5986012	2	0	0.0
Mycobacterium abscessus	36809	species	18231971	2	0	0.0
Marichromatium purpuratum	37487	species	3779112	22	0	0.0
Thermus scotoductus	37636	species	2355186	2	0	0.0
Candidatus Phytoplasma mali	37692	species	601943	20	3	0.0
Enterococcus casseliflavus	37734	species	3427276	2	0	0.0
Rhodococcus opacus	37919	species	8880502	6	0	0.0
Acholeplasma palmae	38986	species	1554229	23	1	0.0
[Eubacterium] eligens	39485	species	2831389	2	0	0.0
Mesorhizobium ciceri	39645	species	6838036	4	0	0.0
Sulfurimonas denitrificans	39766	species	2201561	14	0	0.0
Blattabacterium sp. (Mastotermes darwiniensis)	39768	species	590336	4	0	0.0
Dialister pneumosintes	39950	species	1274073	31	29	0.0
Erythrobacter litoralis	39960	species	3151875	1	0	0.0
Acinetobacter johnsonii	40214	species	4081329	14	4	0.0
Stenotrophomonas maltophilia	40324	species	6512435	2	2	2.39368e-06
Leptotrichia buccalis	40542	species	2465610	2	0	0.0
Xenorhabdus bovienii	40576	species	4523083	1	0	0.0
Xenorhabdus poinarii	40577	species	3659523	1	0	0.0
Nitrospira moscoviensis	42253	species	4589485	1	0	0.0
Roseobacter litoralis	42443	species	4745450	2	0	0.0
Marinovum algicola	42444	species	5252390	1	0	0.0
Ammonifex degensii	42838	species	2157067	2	0	0.0
Rickettsia felis	42862	species	1587240	8	0	0.0
Pseudomonas alcaligenes	43263	species	4406305	1	0	0.0
Butyrivibrio proteoclasticus	43305	species	4404886	3	0	0.0
Pseudomonas denitrificans	43306	species	5696307	4	0	1.36831e-06
Kutzneria albida	43357	species	9874926	1	0	0.0
Rhodococcus equi	43767	species	5043170	4	0	0.0
Caldicellulosiruptor saccharolyticus	44001	species	2970275	3	0	0.0
Paenibacillus durus	44251	species	5814491	3	3	0.0
Nitrosomonas communis	44574	species	4067838	3	0	0.0
Nitrosomonas ureae	44577	species	3307820	2	0	0.0
Capnocytophaga haemolytica	45243	species	2688484	1	0	0.0
Hyphomicrobiaceae	45401	family	0	2	0	0.0
Psychrobacter urativorans	45610	species	2931580	2	0	0.0
Desulfohalobium retbaense	45663	species	2909567	24	4	0.0
Anabaena sp. 90	46234	species	5305675	2	0	0.0
Spirochaeta africana	46355	species	3285855	1	0	0.0
Lactobacillus rhamnosus	47715	species	3484485	1	0	0.0
Pseudomonas corrugata	47879	species	6124363	3	0	0.0
Acinetobacter pittii	48296	species	6018266	11	0	0.0
Xanthomonas fragariae	48664	species	8565300	3	0	0.0
Novosphingobium aromaticivorans	48935	species	4233314	1	1	0.0
Candidatus Arthromitus sp. SFB-mouse	49118	species	1603201	3	0	0.0
Mycoplasma crocodyli	50052	species	934379	1	1	0.0
Syntrophobotulus glycolicus	51197	species	3406739	9	0	0.0
Wigglesworthia glossinidia	51229	species	711269	10	10	0.0
Aerococcus urinaeequi	51665	species	4067667	1	0	0.0
Tetragenococcus halophilus	51669	species	2476095	35	10	0.0
Meiothermus silvanus	52022	species	3721669	1	0	0.0
Prevotella dentalis	52227	species	3350206	13	3	0.0
Lactobacillus gallinarum	52242	species	2374782	1	0	0.0
Caldicellulosiruptor kristjanssonii	52765	species	2802443	59	0	0.0
Caldicellulosiruptor lactoaceticus	52766	species	2674809	38	0	0.0
Actinomyces meyeri	52773	species	2049088	1	1	0.0
Enterococcus durans	53345	species	6143683	1	0	0.0
Enterococcus mundtii	53346	species	3351060	1	0	0.0
Pseudomonas citronellolis	53408	species	14631203	4	0	8.70472e-14
Pseudomonas resinovorans	53412	species	6484828	1	0	0.0
Xanthomonas axonopodis	53413	species	5343358	3	0	0.0
Lactobacillus lindneri	53444	species	2842174	1	0	0.0
Nakamurella multipartita	53461	species	6060298	1	0	0.0
Acidimicrobium ferrooxidans	53635	species	2158157	1	0	0.0
Octadecabacter arcticus	53946	species	5478249	1	0	0.0
Flavobacterium branchiophilum	55197	species	3563292	1037	1	0.0
Caldicellulosiruptor owensensis	55205	species	2428903	58	0	0.0
Sediminispirochaeta smaragdinae	55206	species	4653970	4	4	0.0
Janthinobacterium agaricidamnosum	55508	species	5949001	3	0	0.0
Dehalobacter restrictus	55583	species	2943336	6	0	0.0
Xanthomonas sacchari	56458	species	5006106	2	0	0.0
Shewanella frigidimarina	56812	species	4845257	2	2	0.0
Thermus oshimai	56957	species	2401329	3	0	0.0
Desulfotomaculum acetoxidans	58138	species	4545624	202	196	0.0
Desulfovibrio alaskensis	58180	species	3730232	16	0	0.0
Actinotignum schaalii	59505	species	2159306	1	0	0.0
Cellulophaga algicola	59600	species	4888353	1	0	0.0
Desulfotomaculum reducens	59610	species	3608104	2	0	0.0
Candidatus Phytoplasma australiense	59748	species	919869	24	1	0.0
Alcanivorax borkumensis	59754	species	3120143	1	0	0.0
Shewanella amazonensis	60478	species	4306142	1	0	0.0
Shewanella sp. MR-4	60480	species	4706287	2	0	0.0
Shewanella sp. MR-7	60481	species	4799109	2	0	0.0
Burkholderia vietnamiensis	60552	species	14209387	1	0	0.0
Phaeobacter gallaeciensis	60890	species	4300940	4	0	0.0
Desulfobacca acetoxidans	60893	species	3282536	4	0	0.0
Paenibacillus mucilaginosus	61624	species	8740689	2	0	0.0
Enterobacter asburiae	61645	species	6470569	2	2	0.0
Shewanella baltica	62322	species	5379488	1	0	0.0
Azoarcus sp. BH72	62928	species	4376040	2	0	0.0
Sideroxydans lithotrophicus	63745	species	3003656	5	0	0.0
Desulfurobacterium thermolithotrophum	64160	species	1541968	2	0	0.0
Halothece sp. PCC 7418	65093	species	4179170	2	0	0.0
Desulfocapsa sulfexigens	65555	species	4023512	88	0	0.0
Pseudomonas knackmussii	65741	species	6162905	4	0	0
Wolbachia sp. wRi	66084	species	1445873	2	0	0.0
Lachnoclostridium phytofermentans	66219	species	4847594	4	0	0.0
Citrobacter rodentium	67825	species	5444283	1	1	0.0
Actinobacillus succinogenes	67854	species	2319663	29	0	0.0
Mesorhizobium	68287	genus	0	2	0	0.0
Cupriavidus basilensis	68895	species	8421483	2	1	0.0
Deinococcus geothermalis	68909	species	3247018	1	1	0.0
Caulobacter henricii	69395	species	3957288	1	0	0.0
Macrococcus caseolyticus	69966	species	2219737	59	0	0.0
Mesorhizobium amorphae	71433	species	7343952	3	0	0.0
Kocuria palustris	71999	species	2854447	1	0	0.0
Kocuria rhizophila	72000	species	2697540	1	1	0.0
Thiocystis violascens	73141	species	5017071	3	0	0.0
Thermaerobacter marianensis	73919	species	2844696	1	0	0.0
Maricaulis maris	74318	species	3368780	16	1	0.0
Pseudomonas balearica	74829	species	4383480	1	0	0.0
Campylobacter hominis	76517	species	1714951	1	0	0.0
Cellulophaga baltica	76594	species	4597822	1	0	0.0
Roseateles depolymerans	76731	species	5681722	5	0	0.0
Myroides odoratimimus	76832	species	4457748	52	0	0.0
Streptococcus constellatus	76860	species	1954077	1	0	0.0
Helicobacter typhlonius	76936	species	1920832	1	0	0.0
Wolbachia endosymbiont of Drosophila simulans	77038	species	1298813	2	0	0.0
Wolbachia endosymbiont of Onchocerca volvulus	77551	species	960618	1	0	0.0
Desulfosporosinus meridiei	79209	species	4873567	1	1	0.0
Chitinophaga pinensis	79329	species	9127347	6	0	0.0
Denitrobacterium detoxificans	79604	species	2446250	2	0	0.0
Thioflavicoccus mobilis	80679	species	4137521	25	9	0.0
Haliangium ochraceum	80816	species	9446314	4	0	0.0
Herbaspirillum rubrisubalbicans	80842	species	5611261	11	1	0.0
Wolbachia endosymbiont of Brugia malayi	80849	species	1080084	2	0	0.0
Delftia acidovorans	80866	species	6767514	3	0	0.0
Acidovorax avenae	80867	species	5482170	7	0	0.0
Acidovorax citrulli	80869	species	5352772	7	0	0.0
Hyphomonas neptunium	81032	species	3705021	2	0	0.0
Thermanaerovibrio acidaminovorans	81462	species	1848474	6	0	0.0
Aminobacterium colombiense	81468	species	1980592	3	1	0.0
Frateuria aurantia	81475	species	3603458	29	0	0.0
Mycobacterium immunogenum	83262	species	11178626	2	0	0.0
Aminobacter aminovorans	83263	species	6890726	6	2	0.0
gamma proteobacterium HdN1	83406	species	4587455	14	12	0.0
Clostridium aceticum	84022	species	4207037	16	1	0.0
Clostridium autoethanogenum	84023	species	8704651	157	0	0.0
[Clostridium] saccharolyticum	84030	species	4662871	10	6	0.0
Slackia heliotrinireducens	84110	species	3165038	2	0	0.0
Cryptobacterium curtum	84163	species	1617804	2	0	0.0
Hippea maritima	84405	species	1694430	30	2	0.0
Lysobacter antibioticus	84531	species	11681564	12	0	0.0
Gordonia polyisoprenivorans	84595	species	5844299	4	0	0.0
Desulfotalea psychrophila	84980	species	3659634	88	0	0.0
Halorhodospira	85108	genus	0	1	0	0.0
Thauera sp. MZ1T	85643	species	4574586	6	0	0.0
