name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Sinorhizobium fredii	380	species	6891900	699	2	0.0
Mesorhizobium loti	381	species	7539018	16	0	0.0
Sinorhizobium meliloti	382	species	6962835	1012	290	0.0
Rhizobium leguminosarum	384	species	7369497	4	0	0.0
Rhizobium phaseoli	396	species	87841097	4	0	0.0
Rhizobium tropici	398	species	6686334	4	0	0.0
Neorhizobium galegae	399	species	6434105	1	0	0.0
Methylobacillus flagellatus	405	species	2971517	54	5	0.0
Methylobacterium	407	genus	0	3	0	0.0
Methylobacterium extorquens	408	species	6163878	11	0	0.0
Methylococcus capsulatus	414	species	3304561	53	6	0.0
Methylomonas methanica	421	species	5051681	6	0	0.0
Acetobacteraceae	433	family	0	1	0	0.0
Acetobacter pasteurianus	438	species	3216979	8	0	0.0
Gluconobacter oxydans	442	species	3306867	44	13	0.0
Legionella pneumophila	446	species	15688009	8	0	0.0
Legionella hackeliae	449	species	3570857	2	0	0.0
Legionella longbeachae	450	species	4149158	9	1	0.0
Tatlockia micdadei	451	species	3310028	2	0	0.0
Acinetobacter	469	genus	0	4	0	0.0
Acinetobacter baumannii	470	species	11595472	168	25	0.0
Moraxella catarrhalis	480	species	2846413	27	3	0.0
Neisseria gonorrhoeae	485	species	4967431	48	17	0.0
Neisseria lactamica	486	species	2220606	47	3	0.0
Neisseria meningitidis	487	species	8508873	54	11	0.0
Neisseria elongata	495	species	2256647	31	4	0.0
Thermomicrobium roseum	500	species	2920744	3	1	0.0
Kingella kingae	504	species	2140065	30	18	0.0
Alcaligenes faecalis	511	species	4248684	19	4	0.0
Bordetella	517	genus	0	1	0	0.0
Bordetella bronchiseptica	518	species	6491145	10	0	0.0
Bordetella parapertussis	519	species	4815611	10	0	0.0
Bordetella pertussis	520	species	48698463	24	0	0.0
Bordetella avium	521	species	3732255	9	0	0.0
Acidiphilium cryptum	524	species	3963080	3	0	0.0
Ochrobactrum anthropi	529	species	5053471	1193	0	0.0
Beijerinckia	532	genus	0	4	0	0.0
Beijerinckia indica	533	species	4418616	116	8	0.0
Chromobacterium violaceum	536	species	4751080	41	0	0.0
Citrobacter koseri	545	species	4735357	71	71	0.0
Citrobacter freundii	546	species	16193243	2	2	0.0
Pantoea agglomerans	549	species	9924054	2	0	0.0
Enterobacter cloacae	550	species	10083180	5	0	0.0
Erwinia amylovora	552	species	3869718	8	1	0.0
Pantoea ananatis	553	species	4842757	4	2	0.0
Pectobacterium carotovorum	554	species	4852842	4	1	0.0
Escherichia coli	562	species	12319210	10366	244	2.3751e-06
Shimwellia blattae	563	species	4158725	10	1	0.0
Escherichia fergusonii	564	species	4643861	10103	0	2.06768e-11
Hafnia alvei	569	species	6928293	4	3	0.0
Klebsiella oxytoca	571	species	16779606	10	0	0.0
Klebsiella pneumoniae	573	species	15713353	4	0	0.0
Morganella morganii	582	species	3853791	6	0	0.0
Proteus mirabilis	584	species	5337360	12	0	0.0
Proteus vulgaris	585	species	3794983	12	0	0.0
Providencia stuartii	588	species	6521015	16	10	0.0
Serratia marcescens	615	species	8465231	34	0	0.0
Shigella boydii	621	species	4698475	9833	13	9.04236e-05
Shigella dysenteriae	622	species	4560911	3907	16	0.0
Shigella flexneri	623	species	4763519	10104	0	0
Shigella sonnei	624	species	6798914	10122	6	5.44432e-07
Xenorhabdus	626	genus	0	1	0	0.0
Xenorhabdus nematophila	628	species	4586662	58	1	0.0
Edwardsiella	635	genus	0	1	0	0.0
Edwardsiella tarda	636	species	3717889	1	0	0.0
Aeromonas hydrophila	644	species	7739252	2	1	0.0
Aeromonas salmonicida	645	species	5040536	1	0	0.0
Aeromonas media	651	species	4788430	1	0	0.0
Aeromonas schubertii	652	species	4400034	1	0	0.0
Aeromonas veronii	654	species	7214925	1	0	0.0
Vibrio cholerae	666	species	6170861	5	4	0.0
Aliivibrio fischeri	668	species	4273718	6	0	0.0
Grimontia hollisae	673	species	3998273	2	2	0.0
Vibrio mimicus	674	species	8922704	1	0	0.0
Vibrio fluvialis	676	species	4827724	1	0	0.0
Plesiomonas shigelloides	703	species	3405979	1	0	0.0
Aggregatibacter actinomycetemcomitans	714	species	4378647	55	40	0.0
Actinobacillus pleuropneumoniae	715	species	2299903	1	0	0.0
Actinobacillus suis	716	species	2501598	1	0	0.0
Actinobacillus equuli	718	species	2431533	1	0	0.0
Haemophilus influenzae	727	species	2672708	1	0	0.0
Haemophilus parainfluenzae	729	species	2086875	14	0	0.0
[Haemophilus] ducreyi	730	species	10121291	1	0	0.0
Histophilus somni	731	species	2138367	1	0	0.0
Aggregatibacter aphrophilus	732	species	3520359	14	0	0.0
[Haemophilus] parasuis	738	species	4546750	3	1	0.0
Pasteurella multocida	747	species	2546987	1	0	0.0
Anaplasma	768	genus	0	4	0	0.0
Anaplasma centrale	769	species	1206806	15	0	0.0
Anaplasma marginale	770	species	1200061	4	0	0.0
Bartonella	773	genus	0	1	0	0.0
Bartonella bacilliformis	774	species	1444212	33	22	0.0
Coxiella burnetii	777	species	2076694	2	0	0.0
Ehrlichia ruminantium	779	species	2264626	1	0	0.0
Rickettsia	780	genus	0	49	0	0.0
Rickettsia conorii	781	species	1268755	57	0	0.0
Rickettsia prowazekii	782	species	1111249	57	0	0.0
Rickettsia rickettsii	783	species	1265141	59	0	0.0
Orientia tsutsugamushi	784	species	2068019	5	1	0.0
Rickettsia typhi	785	species	1112275	57	0	0.0
Rickettsia akari	786	species	1231060	55	3	0.0
Rickettsia australis	787	species	1323280	36	0	0.0
Rickettsia canadensis	788	species	1155000	69	32	0.0
Bartonella quintana	803	species	1584515	8	1	0.0
Chlamydia	810	genus	0	1	0	0.0
Chlamydia trachomatis	813	species	1376168	1	1	0.0
Bacteroides fragilis	817	species	7824806	70	1	0.0
Bacteroides thetaiotaomicron	818	species	6390542	116	1	0.0
Bacteroides vulgatus	821	species	5163189	101	4	0.0
Parabacteroides distasonis	823	species	4811379	225	54	0.0
Campylobacter gracilis	824	species	2281652	3	0	0.0
Sebaldella termitidis	826	species	4486650	2	0	0.0
Campylobacter ureolyticus	827	species	1641887	3	1	0.0
Fibrobacter succinogenes	833	species	7685639	5	2	0.0
Porphyromonas gingivalis	837	species	2343668	15	5	0.0
Prevotella ruminicola	839	species	3619559	1	0	0.0
Fusobacterium nucleatum	851	species	2948417	6	1	0.0
Desulfovibrio	872	genus	0	6	0	0.0
Desulfovibrio africanus	873	species	4200534	18	0	0.0
Desulfovibrio desulfuricans	876	species	3366008	7	2	0.0
Desulfovibrio salexigens	880	species	4289847	15	10	0.0
Desulfovibrio vulgaris	881	species	3802302	73	24	0.0
Desulfobulbus	893	genus	0	1	0	0.0
Desulfobulbus propionicus	894	species	3851869	19	0	0.0
Desulfococcus multivorans	897	species	4455399	13	2	0.0
Desulfomicrobium baculatum	899	species	3942657	17	0	0.0
Acidaminococcus fermentans	905	species	2329769	1	0	0.0
Nitrobacter hamburgensis	912	species	5011522	12	0	0.0
Nitrobacter winogradskyi	913	species	3402093	26	0	0.0
Nitrosomonas europaea	915	species	2812094	12	0	0.0
Nitrosomonas eutropha	916	species	2781824	11	0	0.0
Acidithiobacillus ferrooxidans	920	species	2933717	5	4	0.0
Starkeya novella	921	species	4765023	34	18	0.0
Thiomonas intermedia	926	species	3462095	16	7	0.0
Halothiobacillus neapolitanus	927	species	2582886	49	22	0.0
Hydrogenobacter thermophilus	940	species	3486067	1	0	0.0
Anaplasma phagocytophilum	948	species	1493914	15	0	0.0
Neorickettsia risticii	950	species	879977	14	0	0.0
Neorickettsia sennetsu	951	species	859006	14	0	0.0
Bdellovibrio bacteriovorus	959	species	3652240	1	0	0.0
Herbaspirillum seropedicae	964	species	8221139	83	10	0.0
Selenomonas ruminantium	971	species	3631933	11	1	0.0
Cellulophaga lytica	979	species	3795066	3	0	0.0
Pedobacter heparinus	984	species	5167383	12	0	0.0
Cytophaga hutchinsonii	985	species	4433218	3	3	0.0
Flavobacterium johnsoniae	986	species	5603295	1877	13	0.0
Solitalea canadensis	995	species	5202069	183	147	0.0
Flavobacterium columnare	996	species	6492116	1863	0	0.0
Flexibacter litoralis	999	species	4919337	1	1	0.0
Marivirga tractuosa	1006	species	4516490	4	3	0.0
Saprospira grandis	1008	species	4400185	3	1	0.0
Capnocytophaga ochracea	1018	species	2612925	5	0	0.0
Allochromatium vinosum	1049	species	3669074	39	0	0.0
Halorhodospira halophila	1053	species	2678452	89	2	0.0
Rhodobacter	1060	genus	0	1	0	0.0
Rhodobacter capsulatus	1061	species	3871920	158	2	0.0
Rhodobacter sphaeroides	1063	species	5768316	102	2	0.0
Rhodomicrobium vannielii	1069	species	4014469	16	1	0.0
Rhodopseudomonas palustris	1076	species	5408501	79	14	0.0
Blastochloris viridis	1079	species	11174693	27	3	0.0
Rhodospirillum	1081	genus	0	1	0	0.0
Pararhodospirillum photometricum	1084	species	3876289	2	0	0.0
Rhodospirillum rubrum	1085	species	4379691	16	1	0.0
Chlorobium	1091	genus	0	3	0	0.0
Chlorobium limicola	1092	species	2763181	21	0	0.0
Chlorobium phaeovibrioides	1094	species	1966858	17	0	0.0
Chlorobium phaeobacteroides	1096	species	2935152	29	4	0.0
Chlorobaculum tepidum	1097	species	2154946	21	0	0.0
Pelodictyon luteolum	1100	species	2364842	20	0	0.0
Prosthecochloris aestuarii	1102	species	2579695	24	0	0.0
Porphyrobacter neustonensis	1112	species	3090363	12	0	0.0
Trichormus azollae	1164	species	5486145	1	0	0.0
Anabaena cylindrica	1165	species	7063285	1	0	0.0
Trichodesmium erythraeum	1206	species	7750108	1	1	0.0
Prochlorococcus marinus	1219	species	1879471	2	0	0.0
Nitrosococcus oceani	1229	species	3522111	9	4	0.0
Nitrosospira multiformis	1231	species	3234309	30	6	0.0
Leuconostoc gelidum	1244	species	1966103	2	0	0.0
Leuconostoc mesenteroides	1245	species	1966146	6	0	0.0
Leuconostoc lactis	1246	species	1788069	6	0	0.0
Leuconostoc carnosum	1252	species	1773468	6	0	0.0
Pediococcus acidilactici	1254	species	2131361	1	0	0.0
Pediococcus pentosaceus	1255	species	1817384	1	0	0.0
Finegoldia magna	1260	species	1986740	13	7	0.0
Ruminococcus albus	1264	species	4482087	4	1	0.0
Micrococcus luteus	1270	species	2501097	1	1	0.0
Staphylococcus aureus	1280	species	7252422	4	0	0.0
Staphylococcus carnosus	1281	species	2605765	3	0	0.0
Staphylococcus epidermidis	1282	species	3296362	5	2	0.0
Staphylococcus haemolyticus	1283	species	2629003	3	0	0.0
Staphylococcus hyicus	1284	species	2472129	62	0	0.0
Staphylococcus simulans	1286	species	2647552	3	0	0.0
Staphylococcus warneri	1292	species	2560716	2	0	0.0
Deinococcus radiodurans	1299	species	6628921	1	0	0.0
Streptococcus gordonii	1302	species	3335036	15	0	0.0
Streptococcus oralis	1303	species	1958690	7	0	0.0
Streptococcus salivarius	1304	species	3636237	10	0	0.0
Streptococcus sanguinis	1305	species	2388435	1	0	0.0
Streptococcus suis	1307	species	2683756	8	0	0.0
Streptococcus thermophilus	1308	species	3463400	10	0	0.0
Streptococcus mutans	1309	species	2017559	16	8	0.0
Streptococcus agalactiae	1311	species	5721038	1	0	0.0
Streptococcus pneumoniae	1313	species	2272871	12	3	0.0
Streptococcus pyogenes	1314	species	4096430	2	0	0.0
Streptococcus parasanguinis	1318	species	2162630	2	0	0.0
Streptococcus anginosus	1328	species	2557124	9	0	0.0
Streptococcus dysgalactiae	1334	species	2149105	1	0	0.0
Streptococcus equi	1336	species	2140495	1	0	0.0
Streptococcus intermedius	1338	species	1963517	11	2	0.0
Streptococcus iniae	1346	species	2086959	2	0	0.0
Streptococcus parauberis	1348	species	2143887	1	0	0.0
Streptococcus uberis	1349	species	1852352	2	0	0.0
Enterococcus faecalis	1351	species	3401628	50	0	0.0
Enterococcus faecium	1352	species	5898717	44	0	0.0
Enterococcus gallinarum	1353	species	3821349	53	0	0.0
Enterococcus hirae	1354	species	2908247	44	0	0.0
Lactococcus lactis	1358	species	2704731	14222	14147	0.0
Lactococcus garvieae	1363	species	1957049	39	5	0.0
Lactococcus piscium	1364	species	2503066	85	31	0.0
Aerococcus urinae	1376	species	2027618	5	0	0.0
Aerococcus viridans	1377	species	2199877	5	0	0.0
Atopobium parvulum	1382	species	1543805	5	0	0.0
Bacillus anthracis	1392	species	17446789	2	1	0.0
Bacillus cereus	1396	species	9676532	13	10	0.0
Bacillus coagulans	1398	species	4327944	6	5	0.0
Bacillus licheniformis	1402	species	8559910	3	0	0.0
Bacillus mycoides	1405	species	11312355	1	0	0.0
Paenibacillus polymyxa	1406	species	6883167	10	3	0.0
Bacillus cellulosilyticus	1413	species	4681672	1	0	0.0
Lysinibacillus sphaericus	1421	species	14371778	2	0	0.0
Bacillus subtilis	1423	species	7550081	5	5	0.0
Bacillus thuringiensis	1428	species	10269592	5	1	0.0
Amphibacillus xylanus	1449	species	2569486	9	0	0.0
Paenibacillus larvae	1464	species	4056006	3	0	0.0
Brevibacillus laterosporus	1465	species	5153859	7	0	0.0
Bacillus methanolicus	1471	species	3425208	1	0	0.0
Bacillus simplex	1478	species	5521719	1	0	0.0
Bacillus smithii	1479	species	3381292	1	0	0.0
Clostridium acetobutylicum	1488	species	4136895	1	0	0.0
Clostridium botulinum	1491	species	4637504	248	1	0.0
Clostridium butyricum	1492	species	13843423	11	0	0.0
Clostridium cellulovorans	1493	species	5262222	1	0	0.0
Clostridioides difficile	1496	species	6297836	176	157	0.0
Clostridium formicaceticum	1497	species	4586755	9	0	0.0
Clostridium pasteurianum	1501	species	7159922	14	1	0.0
Clostridium perfringens	1502	species	6907798	18	16	0.0
Clostridium sporogenes	1509	species	8284974	241	0	0.0
[Clostridium] stercorarium	1510	species	4042789	9	0	0.0
Acetoanaerobium sticklandii	1511	species	2715461	15	3	0.0
Clostridium tetani	1513	species	2869591	241	0	0.0
Ruminiclostridium thermocellum	1515	species	3634338	2	0	0.0
Thermoanaerobacterium thermosaccharolyticum	1517	species	2840014	13	0	0.0
Clostridium tyrobutyricum	1519	species	3134437	240	0	0.0
Clostridium beijerinckii	1520	species	6161692	12	0	0.0
[Clostridium] cellulolyticum	1521	species	4068724	9	0	0.0
Clostridium kluyveri	1534	species	3989551	240	1	0.0
Clostridium ljungdahlii	1538	species	4630065	65	0	0.0
Gottschalkia acidurici	1556	species	3108248	12	6	0.0
Clostridium baratii	1561	species	3338630	9	0	0.0
Desulfotomaculum ruminis	1564	species	3969014	7	2	0.0
Desulfotomaculum nigrificans	1565	species	2892255	7	1	0.0
Halobacillus halophilus	1570	species	4170008	3	0	0.0
Leifsonia xyli	1575	species	2955779	21	0	0.0
Lactobacillus	1578	genus	0	1	0	0.0
Lactobacillus acidophilus	1579	species	2018718	1	0	0.0
Lactobacillus casei	1582	species	3039836	19	0	0.0
Lactobacillus delbrueckii	1584	species	1920382	3	2	0.0
Lactobacillus plantarum	1590	species	8684028	1	0	0.0
Lactobacillus gasseri	1596	species	1894360	1	0	0.0
Lactobacillus paracasei	1597	species	4200086	19	0	0.0
Lactobacillus reuteri	1598	species	2811237	1	0	0.0
Lactobacillus sakei	1599	species	1884661	4	0	0.0
Lactobacillus acetotolerans	1600	species	1704859	1	0	0.0
Lactobacillus amylovorus	1604	species	1977087	1	0	0.0
Lactobacillus fermentum	1613	species	2108824	1	0	0.0
Lactobacillus ruminis	1623	species	2066652	4	1	0.0
Lactobacillus salivarius	1624	species	2663133	5	0	0.0
Erysipelothrix rhusiopathiae	1648	species	2398466	4	4	0.0
Trueperella pyogenes	1661	species	3453353	4	0	0.0
Bifidobacterium adolescentis	1680	species	3233293	135	34	0.0
Bifidobacterium bifidum	1681	species	2209322	164	114	0.0
Bifidobacterium angulatum	1683	species	2043306	33	6	0.0
Bifidobacterium asteroides	1684	species	2167304	113	10	0.0
Bifidobacterium breve	1685	species	2328021	14	2	0.0
Bifidobacterium catenulatum	1686	species	2079525	29	0	0.0
Bifidobacterium coryneforme	1687	species	1755151	8	1	0.0
Bifidobacterium dentium	1689	species	2636018	199	63	0.0
Bifidobacterium indicum	1691	species	1734546	7	0	0.0
Bifidobacterium pseudolongum	1694	species	2032698	63	0	0.0
Corynebacterium stationis	1705	species	2853666	1	0	0.0
Cellulomonas flavigena	1711	species	4123179	8	0	0.0
Corynebacterium diphtheriae	1717	species	2468991	1	1	0.0
Corynebacterium glutamicum	1718	species	6155998	1	0	0.0
Corynebacterium variabile	1727	species	3433007	1	0	0.0
Peptoclostridium acidaminophilum	1731	species	3055036	6	2	0.0
Eubacterium limosum	1736	species	4233519	9987	9674	0.0
Thermodesulfobacterium commune	1741	species	1764045	1	0	0.0
Propionibacterium freudenreichii	1744	species	2646865	26	1	0.0
Acidipropionibacterium acidipropionici	1748	species	7323316	1	0	0.0
Pseudopropionibacterium propionicum	1750	species	3449360	2	0	0.0
Mycobacterium bovis	1765	species	6302864	11	2	0.0
Mycobacterium leprae	1769	species	3268137	48	0	0.0
Mycobacterium chelonae	1774	species	5029817	5	0	0.0
Rhodococcus fascians	1828	species	5502110	1	0	0.0
Saccharomonospora viridis	1852	species	4308349	3	2	0.0
Frankia	1854	genus	0	1	0	0.0
Frankia alni	1859	species	7497934	1	0	0.0
Geodermatophilus obscurus	1861	species	5322497	1	0	0.0
Streptomyces clavuligerus	1901	species	7590758	1	0	0.0
Streptomyces hygroscopicus	1912	species	10333189	1	0	0.0
Streptomyces lincolnensis	1915	species	10319054	1	0	0.0
Streptomyces scabiei	1930	species	10148695	1	0	0.0
Streptomyces noursei	1971	species	9815884	1	0	0.0
Streptosporangium roseum	2001	species	10369518	4	0	0.0
Thermobispora bispora	2006	species	4189976	1	1	0.0
Nocardiopsis dassonvillei	2014	species	6543312	3	0	0.0
Thermomonospora curvata	2020	species	5639016	2	0	0.0
Thermobifida fusca	2021	species	3642249	1	0	0.0
Tropheryma whipplei	2039	species	926620	16	0	0.0
Aeromicrobium erythreum	2041	species	3629239	12	10	0.0
Pimelobacter simplex	2045	species	5637360	12	0	0.0
Mobiluncus curtisii	2051	species	2146480	4	1	0.0
Gordonia bronchialis	2054	species	5290012	7	0	0.0
Gordonia terrae	2055	species	5701501	7	0	0.0
Sphaerobacter thermophilus	2057	species	3993764	4	0	0.0
Tsukamurella paurometabola	2061	species	4479724	7	0	0.0
Mycoplasma	2093	genus	0	1	0	0.0
Mycoplasma capricolum	2095	species	1692864	1	0	0.0
Mycoplasma hominis	2098	species	925558	1	0	0.0
Mycoplasma hyopneumoniae	2099	species	909234	4	0	0.0
Mycoplasma mycoides	2102	species	2100167	4	0	0.0
Mycoplasma leachii	2105	species	1008951	1	0	0.0
Mycoplasma pulmonis	2107	species	963879	1	0	0.0
Mycoplasma arthritidis	2111	species	820453	1	0	0.0
Mycoplasma californicum	2113	species	796464	1	1	0.0
Mycoplasma putrefaciens	2123	species	846299	3	0	0.0
Mycoplasma flocculare	2128	species	778866	4	0	0.0
Ureaplasma urealyticum	2130	species	874478	1	0	0.0
Acholeplasma laidlawii	2148	species	1496992	7	0	0.0
Mesoplasma florum	2151	species	809524	1	0	0.0
Desulfobacterium autotrophicum	2296	species	5657782	8	1	0.0
Thermoanaerobacter kivui	2325	species	2397824	1	0	0.0
Thermotoga maritima	2336	species	5599391	1	0	0.0
Thermotoga neapolitana	2337	species	1884562	2	0	0.0
Haliscomenobacter hydrossis	2350	species	8771651	12	1	0.0
Flexistipes sinusarabici	2352	species	2526590	3	1	0.0
Desulfomonile tiedjei	2358	species	6527027	3	0	0.0
Xylella fastidiosa	2371	species	2609554	2	1	0.0
Fervidobacterium islandicum	2423	species	2237377	1	0	0.0
Fervidobacterium nodosum	2424	species	1948941	1	0	0.0
Teredinibacter turnerae	2426	species	5193164	44	2	0.0
Roseobacter denitrificans	2434	species	4331234	19	0	0.0
Gardnerella vaginalis	2702	species	1669705	17	11	0.0
Hirschia baltica	2724	species	3540114	28	3	0.0
Symbiobacterium thermophilum	2734	species	3566135	4	2	0.0
Marinobacter	2742	genus	0	3	0	0.0
Marinobacter hydrocarbonoclasticus	2743	species	4384621	5	0	0.0
Halomonas elongata	2746	species	4061296	8	0	0.0
Carnobacterium maltaromaticum	2751	species	3650416	3	1	0.0
Homo sapiens	9606	species	3238442024	15	11	0.0
Burkholderia mallei	13373	species	18282343	43	0	0.0
Sphingomonas	13687	genus	0	5	0	0.0
Bifidobacterium animalis	28025	species	2054141	7929	7642	3.19141e-06
Bifidobacterium pseudocatenulatum	28026	species	2313752	29	0	0.0
Lysinibacillus fusiformis	28031	species	4843789	2	0	0.0
Streptococcus mitis	28037	species	3110438	7	0	0.0
Lactobacillus curvatus	28038	species	5775917	4	0	0.0
Acidothermus cellulolyticus	28049	species	2443540	3	0	0.0
Rubrivivax gelatinosus	28068	species	5043253	91	66	0.0
Nostoc sp. PCC 7524	28072	species	6718869	1	0	0.0
Neisseria weaveri	28091	species	2188497	24	0	0.0
Burkholderia gladioli	28095	species	8975879	1	0	0.0
Sinorhizobium	28105	genus	0	4	0	0.0
Alteromonas macleodii	28108	species	5557691	4	0	0.0
Francisella philomiragia	28110	species	4757195	1	0	0.0
Tannerella forsythia	28112	species	3383154	271	0	0.0
Bacteroides ovatus	28116	species	6473892	127	5	0.0
Odoribacter splanchnicus	28118	species	4392288	8	6	0.0
Porphyromonas asaccharolytica	28123	species	2186370	7	1	0.0
Prevotella denticola	28129	species	2937589	12	10	0.0
Prevotella intermedia	28131	species	2718355	1	0	0.0
Prevotella melaninogenica	28132	species	3168282	4	2	0.0
Cronobacter sakazakii	28141	species	5648091	7	0	0.0
Leptospira santarosai	28183	species	3983611	2	0	0.0
Capnocytophaga canimorsus	28188	species	2571406	5	0	0.0
Arcobacter butzleri	28197	species	2283719	2	0	0.0
Arcobacter nitrofigilis	28199	species	3192235	5	3	0.0
Desulfobacula toluolica	28223	species	5197905	7	0	0.0
Colwellia psychrerythraea	28229	species	5373180	3	0	0.0
Geobacter metallireducens	28232	species	4011182	6	0	0.0
Ornithobacterium rhinotracheale	28251	species	2398521	63	24	0.0
Thermodesulfovibrio yellowstonii	28262	species	2003803	15	13	0.0
Arcanobacterium haemolyticum	28264	species	1986154	2	0	0.0
[Clostridium] propionicum	28446	species	3120417	3	0	0.0
Clavibacter michiganensis	28447	species	3302478	16	0	0.0
Komagataeibacter xylinus	28448	species	3905082	34	0	0.0
Burkholderia pseudomallei	28450	species	11222453	43	0	0.0
Leptospira alstonii	28452	species	4591888	2	0	0.0
Salmonella enterica	28901	species	6689149	14	6	0.0
Thermoanaerobacter brockii	29323	species	2344824	1	0	0.0
Thermoanaerobacterium xylanolyticum	29329	species	2534358	12	0	0.0
[Clostridium] cellulosi	29343	species	2229578	8	6	0.0
Cellulosilyticum lentocellum	29360	species	4714237	34	12	0.0
Staphylococcus capitis	29388	species	2503265	5	2	0.0
Synechococcus sp. WH 8103	29410	species	2429688	1	0	0.0
Legionella oakridgensis	29423	species	2773209	4	0	0.0
Moraxella ovis	29433	species	2306095	29	1	0.0
Xanthomonas albilineans	29447	species	3852299	397	189	0.0
Rhizobium etli	29449	species	6784960	6	2	0.0
Brucella melitensis	29459	species	4250264	247	0	0.0
Brucella suis	29461	species	8101909	247	0	0.0
Veillonella parvula	29466	species	2132142	3	0	0.0
Pectobacterium atrosepticum	29471	species	7546597	3	0	0.0
Yersinia frederiksenii	29484	species	4550894	7	3	0.0
Photorhabdus luminescens	29488	species	5688987	21	0	0.0
Vibrio furnissii	29494	species	4916408	1	0	0.0
Vibrio tubiashii	29498	species	5540337	1	0	0.0
Turneriella parva	29510	species	4409302	5	0	0.0
Pelobacter propionicus	29543	species	4241119	3	0	0.0
Lawsonia intracellularis	29546	species	1719103	8	1	0.0
Rhodothermus marinus	29549	species	3360429	4	2	0.0
Mycoplasma canadense	29554	species	693241	1	0	0.0
Taylorella equigenitalis	29575	species	1713991	97	6	0.0
Janthinobacterium	29580	genus	0	1	0	0.0
Caldicellulosiruptor bescii	31899	species	2931662	32	0	0.0
Halothermothrix orenii	31909	species	2578146	3	1	0.0
Aminobacter	31988	genus	0	4	0	0.0
Methylobacterium radiotolerans	31998	species	6899110	45	35	0.0
Achromobacter denitrificans	32002	species	6226215	13	0	0.0
